"pid","hid_panel","cid_panel","syear_panel","sample1_panel","inputdataset_panel","ple0010_h_panel","pla0009_h_panel","plh0258_v9_panel","plj0626_panel","plj0680_h_panel","plm0529_panel","plh0007_panel","plm0564_panel","plh0011_v2_panel","plh0012_h_panel","plm0663_panel","plm0664_panel","plm0665_panel","plm0666_panel","plm0667_panel","plm0668_panel","plm0672_panel","plm0673_panel","plm0674_panel","plm0675_panel","plj0606_panel","plj0607_panel","plj0608_panel","plj0609_panel","plj0610_panel","plj0611_panel","plj0612_panel","plj0613_panel","plj0614_panel","plj0615_panel","plj0616_panel","plj0617_panel","plj0618_panel","plj0619_panel","plj0620_panel","plj0621_panel","plj0622_panel","plj0623_panel","plj0624_panel","plj0625_panel","bgp143_bgp","bip_518_q106_bip","lr3078_bio","lr3079_bio","lb0228_bio","lr3041_bio","lr3046_bio","lr3130_bio","lr3122_bio","lr3123_bio","lr3124_bio","lr3125_bio","lr3126_bio","lr3127_bio","lr3128_bio","lr3129_bio","lr3136_bio","lr3137_bio","lr3138_bio","lr3139_bio","lr3140_bio","lr3141_bio","lr3142_bio","lr3143_bio","lr3144_bio","lr3145_bio","lr3146_bio","lm0623_bio","lm0624_bio","lr3147_bio","lr3148_bio","lr3149_bio","lr3150_bio","lr3151_bio","lr3152_bio","lr3153_bio","lr3154_bio","lr3155_bio","lr3156_bio","lr3157_bio","lr3158_bio","lr3159_bio","lr3160_bio","lr3161_bio","lr3162_bio","lr3163_bio","lr3164_bio","lr3165_bio","lr3166_bio","lr3167_bio"
36930902,3693090,3693090,2016,31,"bgp",1983,2,4,2,1,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5,3,0,8,2,2,1,7,7,8,7,9,10,9,10,7,2,6,1,7,4,19,-2,-2,2,-2,2,2015,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,1,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36930902,3693090,3693090,2017,31,"bhp",1983,2,-5,2,3,7,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,-2,-2,2,-2,2,2015,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,1,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36930902,3693090,3693090,2018,31,"bip",1983,2,-5,2,-2,1,4,4,2,-2,4,1,3,4,4,3,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,-2,-2,2,-2,2,2015,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,1,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36934501,3693457,3693457,2016,30,"bgp",1993,1,4,1,1,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,4,0,0,0,4,1,7,7,10,0,10,10,10,10,7,7,1,1,7,4,10,4,2,1,1,3,2015,1,-2,1,1,-2,-2,1,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,1,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36934501,3693457,3693457,2017,30,"bhp",1993,1,-5,1,1,2,2,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,10,4,2,1,1,3,2015,1,-2,1,1,-2,-2,1,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,1,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36934501,3693457,3693457,2018,30,"bip",1993,1,-5,1,1,4,4,3,2,-2,4,5,3,1,1,4,8,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,10,4,2,1,1,3,2015,1,-2,1,1,-2,-2,1,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,1,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936301,3693635,3693635,2016,31,"bgp",1994,1,4,1,3,-8,3,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,3,1,2,4,4,1,5,6,9,5,6,7,6,8,5,4,4,4,3,3,19,2,2,1,1,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936301,3693635,3693635,2017,31,"bhp",1994,1,-5,1,3,7,3,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,19,2,2,1,1,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936301,3693635,3693635,2018,31,"bip",1994,1,-5,1,-2,2,4,4,2,-2,4,1,3,4,4,4,8,9,9,9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,19,2,2,1,1,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936401,3693643,3693643,2016,31,"bgp",1997,2,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,0,1,2,7,0,0,10,10,10,10,7,7,1,1,1,4,19,2,2,2,-2,4,2015,-2,-2,-2,1,-2,-2,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936401,3693643,3693643,2017,31,"bhp",1997,2,-5,2,3,7,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,2,2,-2,4,2015,-2,-2,-2,1,-2,-2,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936401,3693643,3693643,2018,31,"bip",1997,2,-5,2,-2,1,4,4,2,-2,5,1,3,1,4,2,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,2,2,-2,4,2015,-2,-2,-2,1,-2,-2,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936701,3693678,3693678,2016,31,"bgp",1978,2,7,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,5,4,7,7,10,0,10,10,10,10,7,7,1,1,1,4,19,4,4,1,3,1,2015,1,-2,1,-2,-2,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936701,3693678,3693678,2017,31,"bhp",1978,2,-5,2,3,3,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,4,4,1,3,1,2015,1,-2,1,-2,-2,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936701,3693678,3693678,2018,31,"bip",1978,2,-5,2,-2,3,4,4,2,-2,5,1,3,4,4,4,0,4,4,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,4,4,1,3,1,2015,1,-2,1,-2,-2,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36936702,3693678,3693678,2016,31,"bgp",1978,1,4,2,3,-8,2,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,-1,-1,-1,1,1,7,10,0,10,10,10,10,7,7,1,1,1,2,19,5,5,2,2,2,2015,1,-2,1,1,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,1,1,3,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2
36936702,3693678,3693678,2017,31,"bhp",1978,1,-5,2,3,7,2,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,19,5,5,2,2,2,2015,1,-2,1,1,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,1,1,3,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2
36936702,3693678,3693678,2018,31,"bip",1978,1,-5,2,-2,2,2,2,1,5,4,1,1,1,1,-1,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,19,5,5,2,2,2,2015,1,-2,1,1,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,1,1,3,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2
36937301,3693732,3693732,2016,31,"bgp",1993,1,4,1,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,0,1,-1,7,10,0,10,10,10,10,7,7,1,1,1,4,19,3,3,2,-2,4,2015,-2,-2,-2,-2,-2,-2,1,-2,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36937301,3693732,3693732,2017,31,"bhp",1993,1,-5,1,3,3,3,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,3,3,2,-2,4,2015,-2,-2,-2,-2,-2,-2,1,-2,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36937301,3693732,3693732,2018,31,"bip",1993,1,-5,1,3,3,2,3,2,-2,4,2,3,2,2,4,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,3,3,2,-2,4,2015,-2,-2,-2,-2,-2,-2,1,-2,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36946501,3694658,3694658,2016,31,"bgp",1974,1,4,2,1,-8,3,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,5,0,5,0,1,7,7,10,0,10,10,0,10,7,4,1,1,1,3,1,-2,-2,2,3,3,2016,-2,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36946501,3694658,3694658,2017,31,"bhp",1974,1,-5,2,7,7,3,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,-2,-2,2,3,3,2016,-2,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36946501,3694658,3694658,2018,31,"bip",1974,1,-5,2,3,7,4,4,2,-2,4,1,3,1,1,4,4,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,-2,-2,2,3,3,2016,-2,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36950101,3695018,3695018,2016,30,"bgp",1997,1,4,1,7,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,2,0,9,1,4,7,10,5,10,10,10,10,7,7,1,5,7,4,19,2,2,2,5,4,2015,-2,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,1,-2,1,1,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36950101,3695018,3695018,2017,30,"bhp",1997,1,-5,1,3,3,1,1,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,2,2,5,4,2015,-2,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,1,-2,1,1,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36950101,3695018,3695018,2018,30,"bip",1997,1,-5,1,3,2,4,4,1,-1,5,1,3,4,4,-1,9,9,9,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,2,2,5,4,2015,-2,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,1,-2,1,1,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36953201,3695328,3695328,2016,30,"bgp",1990,2,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,6,1,6,7,10,1,10,10,10,10,7,7,5,1,4,4,19,4,4,1,4,2,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,1,1,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36953201,3695328,3695328,2017,30,"bhp",1990,2,-5,2,3,3,4,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,4,4,1,4,2,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,1,1,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36953201,3868222,3695328,2018,30,"bip",1990,2,-5,4,3,3,3,3,2,-2,4,2,3,1,1,4,6,8,9,9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,4,4,1,4,2,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,1,1,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36953202,3695328,3695328,2016,30,"bgp",1987,1,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,3,1,5,1,2,7,9,1,10,10,10,10,5,4,2,1,4,4,19,4,4,1,3,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,-2,1,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36953202,3695328,3695328,2017,30,"bhp",1987,1,-5,2,3,3,3,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,4,4,1,3,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,-2,1,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36953202,3695328,3695328,2018,30,"bip",1987,1,-5,4,3,3,4,4,2,-2,5,1,1,1,1,4,6,9,9,9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,4,4,1,3,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,-2,1,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36954601,3695468,3695468,2016,31,"bgp",1996,1,4,1,1,-8,3,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,0,1,2,7,3,0,10,10,10,10,7,5,3,1,4,3,1,3,1,2,3,3,2015,1,-2,1,-2,-2,1,1,-2,1,1,1,1,1,-2,-2,-2,-2,-2,-2,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36954601,3695468,3695468,2017,31,"bhp",1996,1,-5,1,5,1,3,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,3,1,2,3,3,2015,1,-2,1,-2,-2,1,1,-2,1,1,1,1,1,-2,-2,-2,-2,-2,-2,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36954601,3695468,3695468,2018,31,"bip",1996,1,-5,1,1,1,4,3,1,2,4,3,2,1,1,4,0,7,-1,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,3,1,2,3,3,2015,1,-2,1,-2,-2,1,1,-2,1,1,1,1,1,-2,-2,-2,-2,-2,-2,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955601,3695565,3695565,2016,31,"bgp",1977,1,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,5,1,-1,7,10,0,10,10,10,10,1,1,-1,1,1,4,19,2,2,2,3,3,2013,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955601,3695565,3695565,2017,31,"bhp",1977,1,-5,2,3,2,4,2,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,2,2,3,3,2013,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955601,3695565,3695565,2018,31,"bip",1977,1,-5,2,-2,2,3,3,2,-2,4,3,3,4,4,4,9,9,7,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,2,2,3,3,2013,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955602,3695565,3695565,2016,31,"bgp",1983,2,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,10,-1,10,1,5,7,10,-1,10,10,10,10,5,4,1,1,3,4,19,2,1,2,-1,-1,2013,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955602,3695565,3695565,2017,31,"bhp",1983,2,-5,2,3,7,3,2,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,1,2,-1,-1,2013,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955602,3695565,3695565,2018,31,"bip",1983,2,-5,2,-2,7,3,2,2,-2,5,1,3,4,4,4,8,8,8,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,1,2,-1,-1,2013,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955701,3695573,3695573,2016,31,"bgp",1985,2,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,3,4,4,5,1,6,5,8,4,1,0,10,10,7,7,4,7,4,4,19,2,1,1,-2,2,2014,-2,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955701,3695573,3695573,2017,31,"bhp",1985,2,-5,2,3,7,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,1,1,-2,2,2014,-2,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955701,3695573,3695573,2018,31,"bip",1985,2,-5,2,-2,7,-1,4,2,-2,5,1,3,4,4,-1,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,1,1,-2,2,2014,-2,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955702,3695573,3695573,2016,31,"bgp",1972,1,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,0,1,3,7,10,0,10,10,10,10,7,7,7,7,7,4,19,2,2,2,1,2,2014,-2,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955702,3695573,3695573,2017,31,"bhp",1972,1,-5,2,3,7,4,4,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,2,2,1,2,2014,-2,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36955702,3695573,3695573,2018,31,"bip",1972,1,-5,2,-2,2,4,4,2,-2,4,1,3,4,4,4,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,2,2,1,2,2014,-2,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36956001,3695603,3695603,2016,31,"bgp",1980,1,4,1,1,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,3,3,5,5,5,7,7,7,5,5,10,6,6,10,7,7,2,1,7,4,15,5,2,1,3,3,2013,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,1,2,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,-2,-2,-2,-2,-2
36956001,3695603,3695603,2017,31,"bhp",1980,1,-5,1,1,7,3,2,1,5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,15,5,2,1,3,3,2013,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,1,2,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,-2,-2,-2,-2,-2
